ID;Sinônimo
2498;CULTURA LEPTOSPIRA
2498;LEPTOSPIRA, CULTURA/ISOLAMENTO
2498;LEPTOSPIROSE, CULTURA PARA LEPTOSPIRA
2498;URINA, CULTURA PARA LEPTOSPIRA
2498;WEILL, DOENCA DE, CULTURA PARA LEPTOSPIRA
2498;Cultura, para Leptospira
2499;BLASTOGENESE DE ESTIMULO
2499;CULTURA DE LINFOCITOS
2499;CULTURA DE LINFOCITOS COM FITOHEMAGLUTININA
2499;CULTURA DE LINFOCITOS COM POKWEED
2499;CULTURA LINFOCITOS
2499;FITOHEMAGLUTININA, PROVA COM
2499;IMUNIDADE CELULAR, AVALIACAO, CULTURA LINFOCITOS
2499;IMUNODEFICIENCIAS CELULARES, CULTURA DE LINFOCITOS
2499;LINFOCITOS, CULTURA COM PHA
2499;LINFOCITOS, TRANSFORMACAO BLASTICA
2499;POKWEED, CULTURA DE LINFOCITOS COM
2499;TRANFORMACAO LINFOCITARIA
2499;Linfócitos, Cultura de
2499;Cultura de linfócitos com PWM
2499;Índice de transformação blástica de linfócitos
2499;CULTURA DE LINFOCITOS COM PHA
2499;"AVALIAÇÃO DA IMUNIDADE CELULAR ""IN VITRO"""
2499;TESTE DE PROLIFERAÇÃO DE LINFOCITOS IN VITRO
2499;PWM
2499;PHA
2499;PHA.
2499;POKWEED.
2499;Fitohemaglutinina
2500;CULTURA MICOPLASMA
2500;MICOPLASMA, CULTURA
2500;MICOPLASMA, ISOLAMENTO DE
2500;PPLO, CULTURA
2500;UREAPLASMA
2500;UREAPLASMA UREALYTICUM
2500;URETRITES, CULTURA PARA MICOPLASMA
2500;VAGINITIS, CULTURA PARA MICOPLASMA
2500;Cultura, para Micoplasma
2500;Mycoplasma hominis, Cultura para
2500;Ureaplasma urealyticum, cultura para
2500;Ureaplasma parvum, cultura para
2500;Cultura para Ureaplasma
2500;CULTURA PARA MYCOPLASMA EM SECRECAO VAGINA
2500;CULTURA PARA MICOPLASMA EM SECRECAO VAGINAL
2500;CULTURA PARA MYCOPLASMA EM SECRECAO ENDOCERVICAL
2500;CULTURA PARA MICOPLASMA EM SECRECAO ENDOCERVICAL
2500;PESQUISA DE MYCOPLASMA EM SECRECAO VAGINAL
2500;CULTURA PARA MYCOPLASMA EM URINA
2500;CULTURA PARA MICOPLASMA EM URINA
2501;CULTURA DE SECRECAO NASAL
2501;Cultura de secreção de fossa nasal
2501;Fossa nasal, cultura
2501;Secreção nasal, cultura de
2501;Cultura para aeróbios em secreção nasal
2506;CULTURA SECRECAO OROFARINGE
2506;OROFARINGE, CULTURA SECRECAO
2506;SECRECAO OROFARINGE, CULTURA
2506;SWAB ORAL (GARGANTA)
2506;Cultura de secreção de orofaringe
2506;Cultura para aeróbios em secreção de orofaringe
2508;CULTURA DE SECRECAO DE OUVIDO (AMBOS)
2508;CULTURA SECRECAO OUVIDO (AMBOS)
2508;OUVIDO, CULTURA SECRECAO (AMBOS)
2508;SECRECAO OUVIDO, BACTERIOLOGICO/CULTURA, AMBOS
2508;Cultura de Secreção de ouvido, direito e esquerdo
2508;Cultura de secreção de conduto auditivo
2508;Cultura para aeróbios em secreção de ouvido
2512;CULTURA SECRECAO PROSTATICA
2512;PROSTATA, CULTURA SECRECAO
2512;SECRECAO PROSTATICA, BACTERIOLOGICO
2512;Cultura de secreção prostática
2512;Cultura para aeróbios em secreção prostática
2513;CULTURA HELICOBACTER PYLORI
2513;HELICOBACTER PYLORI, CULTURA
2513;PYLORI, CULTURA P/ HELICOBACTER
2513;ULCERA GASTRICA, CULTURA PARA HELICOBACTER PYLORI
2513;Cultura, para Helicobacter pylori
2514;CULTURA DE TRICOMONAS
2514;CULTURA TRICOMONAS
2514;PARASITAS EM SECRECAO VAGINAL
2514;TRICOMONAS, CULTURA
2514;VAGINA, CULTURA PARA TRICOMONAS
2514;Cultura, para Trichomonas
2515;BACTERIOLOGICO URINA S/ESPECIF JATO OU EM CRIANCAS
2515;CULTURA DE URINA
2515;CULTURA URINA S/ESPEFIC JATO OU EM CRIANCAS
2515;URINA, CULTURA, S/ESPECIF JATO OU EM CRIANCAS
2515;Cultura de urina, sem especificação de jato
2515;Urinocultura, sem especificação de jato
2515;Cultura para aeróbios em urina, sem especificação de jato
2515;Urocultura, sem especificação de jato
2516;BACTERIOLOGICO URINA PRIMEIRO JATO
2516;CULTURA URINA PRIMEIRO JATO
2516;URINA PRIMEIRO JATO, CULTURA
2516;Cultura de urina primeiro jato
2516;Urinocultura, primeiro jato
2516;Cultura para aeróbios em urina de primeiro jato
2516;Urocultura, primeiro jato
2516;Urocultura, após ejaculação ou masturbação
2517;BACTERIOLOGICO URINA JATO MEDIO
2517;CULTURA URINA JATO MEDIO
2517;URINA JATO MEDIO, CULTURA
2517;Cultura de urina jato médio
2517;Urinocultura, jato médio
2517;Cultura para aeróbios em urina de segundo jato
2517;Urocultura, segundo jato
2518;BACTERIOLOGICO URINA JATO FINAL
2518;CULTURA URINA JATO FINAL
2518;URINA JATO FINAL, CULTURA
2518;Cultura de urina jato final
2518;Urinocultura, jato final
2518;Cultura para aeróbios em urina de terceiro jato (jato final)
2518;Urocultura, terceiro jato
2519;BACTERIOLOGICO SECRECAO URETRAL
2519;CULTURA SECRECAO URETRAL
2519;SECRECAO URETRAL, BACTERIOLOGICO
2519;URETRA, CULTURA SECRECAO
2519;Cultura de secreção uretral masculina
2519;Cultura para aeróbios em secreção uretral masculina
2523;BACTERIOLOGICO SECRECAO VAGINAL
2523;CULTURA SECRECAO VAGINAL
2523;SECRECAO VAGINAL, BACTERIOLOGICO
2523;Cultura para aeróbios em secreção vaginal
2524;CULTURA DE YERSINIA
2524;CULTURA YERSINIA
2524;ENTEROCOLITES, CULTURA PARA YERSINIA
2524;GASTROENTEROCOLITES, CULTURA PARA YERSINIA
2524;YERSINIA, CULTURA
2524;Cultura, para Yersinia nas fezes
2524;Plesiomonas
2524;Aeromonas
2529;Zinco, pesquisa e dosagem no plasma
2530;Zinco, pesquisa e dosagem na urina
2537;CALCITONINA C/CALCIO E PENTAGASTRINA, TESTE DE
2537;CALCITONINA, TESTE COM CALCIO E PENTAGASTRINA
2537;Calcitonina, após estímulo com Cálcio e Pentagastrina
2537;TESTE DE ESTÍMULO COM PENTAGASTRINA PARA DOSAGEM DE CALCITONINA
2538;CALCITONINA, COM PENTAGASTRINA
2538;CALCITONINA, DOSAGEM COM ESTIMULO PENTAGASTRINA
2538;CALCITONINA, TESTE DE ESTIMULO C/PENTAGASTRINA
2538;Calcitonina, após estímulo com Pentagastrina
2541;MAPEAMENTO DE CORPO INTEIRO COM MIBI-TC99M
2541;PESQUISA DE CORPO INTEIRO COM MIBI-TC99M
2541;PESQUISA DE METASTASES COM MIBI-TC99M
2543;DOENCA DE MORQUIO IVB
2543;GALACTOSIDASE, BETA
2543;GANGLIOSIDASE GENERALIZADA
2543;MORQUIO, DOENCA DE
2543;Beta-Galactosidase
2544;BETA GLUCOSIDASE
2544;DOENCA DE GAUCHER (TESTE BIOQUÍMICO)
2544;GAUCHER, DOENCA DE (TESTE BIOQUÍMICO)
2544;GLICOCEREBROSIDASE
2544;GLICOSIDASE, BETA
2544;GLICOSIL CERAMIDASE
2544;GLUCOCEREBROSIDASE
2544;GLUCOSIDASE, BETA
2544;Beta-Glicosidase
2544;Beta glicosidase
2544;Betaglicosidase nos leucócitos
2544;Atividade enzimática da beta-glicosidase ácida em leucócitos
2546;ALFA-L-IDURONIDASE, DOSAGEM DE
2546;DOENCA DE HURLER
2546;DOENCA DE SCHEIE
2546;HURLER, DOENCA DE
2546;IDURONIDASE
2546;IDURONIDASE, ALFA L
2546;SCHEIE, DOENCA DE
2546;Alfa-L-Iduronase, dosagem
2547;DOENCA DE KRABBE
2547;Galactocerebrosidase
2547;GALACTOSILCERAMINA BETA GALACTOSIDASE
2547;KRABBE, DOENCA DE
2592;BIOPSIA VESICAL
2593;CISTOSCOPIA, ENDOSCOPIA URINARIA
2593;CISTOURETROSCOPIA
2593;ENDOSCOPIA URINARIA
2593;ENDOSCOPIA UROLOGICA
2593;URETROCISTOSCOPIA
2593;URETROSCOPIA
2594;Ácido Fólico, para materiais enviados
2594;FOLATO, MATERIAIS ENVIADOS
2594;Anemia Megalobastica, Folato
2594;Vitamina, B9
2594;Vitamina, M
2594;Folatemia, Ácido Fólico
2594;Folico, Ácido Fólico
2596;CONCENTRACAO INIBITORIA MINIMA (CIM)
2596;CONCENTRACAO MINIMA INIBITORIA (CIM)
2596;Concentração Inibitória Mínima
2596;MIC - Concentração inibitória mínima
2622;Teste do pezinho
2622;Perfil Tandem
2622;Tandem, perfil
2622;Teste do pezinho ampliado em sangue periférico
2622;Teste do pezinho plus, sangue periférico
2630;CD55/CD59
2630;HEMOGLOBINA PAROXISTICA NOTURNA - HPN
2630;Hemoglobinúria Paroxística Noturna
2630;PHN
2630;PNH
2630;CD55/CD59 (imunofenotipagem)
2630;GPI
2630;Proteínas ligadas à GPI
2630;PNH III
2630;HPN III
2631;CD4/CD8 EM LAVADO BRONCOALVEOLAR, DETERMINACAO
2631;CD4/CD8 NO LAVADO BRONCOALVEOLAR
2631;CITOLOGIA LAVADO BRONCOALVEOLAR C/ DIF CD4/CD8
2631;CITOLOGICO E CD4/CD8 NO LAVADO BRONCOALVEOLAR
2631;ESTUDO DO CD4/CD8 AMOSTRA LAVADO BRONCOALVEOLAR
2631;LAVADO BRONCOALVEOLAR C/DIFERENCIAL CD4/CD8
2631;CD4/CD8 em lavado bronquio-alveolar
2635;HEMOCROMATOSE HEREDITARIA, MUTACOES C282Y E H63D
2635;HEMOCROMATOSE HEREDITARIA, MUTACOES DO GENE HFE
2635;HEMOCROMATOSE HEREDITARIA, PESQUISA DAS MUTACOES
2635;MUTACAO DO GENE DA HEMOCROMATOSE HEREDITARIA
2635;MUTACOES DO GENE DA HEMOCROMATOSE HEREDITARIA
2635;PESQUISA DAS MUTACOES DA HEMOCROMATOSE HEREDITARIA
2635;PESQUISA DO GENE HFE DA HEMOCROMATOSE HEREDITARIA
2635;Hemocromatose Hereditária, Mutações dos genes, pesquisa
2635;Pesquisa genética para hemossiderose
2635;HEMOSSIDEROSE HEREDITARIA, PESQUISA DAS MUTACOES
2636;ANTICORPOS ANTI-FATOR VIII
2636;FATOR 8, ANTICORPOS
2636;FATOR 8, INIBIDOR, QUANTIFICACAO
2636;FATOR VIII, ANTICORPOS
2636;FATOR VIII, INIBIDOR
2636;INIBIDOR DO FATOR VIII, QUANTIFICACAO
2636;Fator VIII, Inibidor, quantificação
2670;ELETROMANOMETRIA ANO-RETAL
2670;ESTUDO DA MOTRICIDADE ANO-RETAL
2670;ESTUDO MOTOR DO RETO E ANUS
2670;MANOMETRIA ANO-RETAL
2670;MANOMETRIA CAMPUTADORIZADA ANAL
2670;MANOMETRIA COMPUTADORIZADA ANO-RETAL
2670;MANOMETRIA RETAL
2670;MOTRICIDADE ANO-RETAL, ESTUDO DA
2671;AVALIACAO DE ASMA INDUZIDA POR EXERCICIO
2671;AVALIACAO PULMONAR APOS EXERCICIO
2671;ESPIROMETRIA COM EXERCICIO
2671;ESPIROMETRIA COM TESTE DE ESFORCO
2671;Prova de Função Pulmonar pré e pós-exercício
2671;Broncoprovocação por Exercício
2671;Avaliação de asma induzida por exercício e após broncodilatador ou BD ou beta 2
2671;Avaliação pulmonar apos exercício e após broncodilatador ou BD ou beta 2
2671;Espirometria com exercício e após broncodilatador ou BD ou beta 2
2671;Espirometria com teste de esforço e após broncodilatador ou BD ou beta 2
2671;Prova de função pulmonar pré e pós-exercício e pós-broncodilatador, BD ou beta 2
2671;Broncoprovocação por exercício e após broncodilatador ou BD ou beta 2
2672;Bacterioscópico de secreção uretral feminina
2672;CITOBACTERIOSCOPICO DE SECRECAO RETRAL FEMININA
2672;GRAM DE SECRECAO URETRAL FEMININA
2672;URETRAL FEMININA, BACTERIOSCOPICO DE SECRECAO
2673;BACTERIOLOGICO DE SECRECAO URETRAL FEMININA
2673;SECRECAO URETRAL FEMININA, BACTERIOLOGICO
2673;Cultura de secreção uretral feminina
2673;Cultura para aeróbios em secreção uretral feminina
2674;RESSONANCIA MAGNETICA DE MAMAS PARA PROTESE
2674;RESSONANCIA MAGNETICA MAMAS PARA PROTESE
2674;RESSONANCIA MAGNETICA PARA PROTESE MAMARIA
2674;RM DE GLANDULA MAMARIA PARA PROTESE
2674;RM MAMAS PARA PROTESE
2674;RM PARA PROTESE MAMARIA
2676;ANGIOTC DE CAROTIDAS
2676;ANGIOTC DE VASOS CERVICAIS
2676;ANGIOTC DE VASOS DO PESCOCO
2676;ANGIOTOMO DE CAROTIDAS
2676;ANGIOTOMO DE VASOS CERVICAIS
2676;ANGIOTOMO DE VASOS DO PESCOCO
2676;ANGIOTOMOGRAFIA ARTERIAL DE VASOS CERVICAIS
2676;TC ARTERIAL DE VASOS CERVICAIS
2676;Angiotomografia multislice Arterial de Vasos Cervicais
2676;Angiotomografia dos troncos supra-aórticos
2676;Angiotomografia de vasos da base
2676;Angiotomografia de vasos extracranianos
2676;ANGIOTOMOGRAFIA DE CAROTIDAS E ARTERIAS VERTEBRAIS
2676;ANGIOTOMOGRAFIA DE CAROTIDAS
2676;ANGIOTOMOGRAFIA DE PESCOCO
2833;CO2 TOTAL
2833;DIOXIDO DE CARBONO
2833;Dióxido de Carbono, total
2833;RESERVA ALCALINA
2844;BANDA G, CARIOTIPO EM SANGUE FETAL
2844;CARIOGRAMA EM SANGUE FETAL
2844;CARIOTIPAGEM EM SANGUE FETAL
2844;CARIOTIPO C/BANDA G DE SANGUE FETAL
2844;CARIOTIPO POR CORIOCENTESE
2844;Cariótipo, com banda G em sangue fetal
2845;CARIOGRAMA PARA DOENCAS HEMATOLOGICAS
2845;CARIOTIPAGEM PARA LEUCEMIA
2845;CARIOTIPO C/BANDA G PARA CROMOSSOMO FILADELFIA
2845;FILADELFIA, CARIOTIPO C/BANDA G, PESQUISA
2845;PH1, CARIOTIPO C/BANDA, PESQUISA
2845;PHILADELPHIA, CARIOTIPO C/BANDA G, PESQUISA
2845;Cariótipo com banda G p/Doenças Hematológicas
2845;Citogenética para cariótipo com bandas G para doenças hematológicas
2845;CARIOTIPO COM BANDA G EM MEDULA ÓSSEA
2846;CARIOGRAMA EM LIQUIDO AMNIOTICO
2846;CARIOTIPAGEM, EM LIQUIDO AMNIOTICO
2846;CARIOTIPO C/BANDA G EM LIQUIDO AMNIOTICO
2846;Cariótipo, com banda G em líquido amniótico
2846;Cariótipo fetal em líquido amniótico
2847;CARIOGRAMA EM MATERIAL VILO CORIAL
2847;CARIOTIPO C/BANDA G EM VILO CORIAL
2847;Cariótipo, com banda G em vilo corial
2847;Cariótipo fetal em vilo corial ou vilosidades coriônicas
2848;CARIOGRAMA EM MATERIAL DE ABORTO (CONCEPTO)
2848;CARIOTIPO C/BANDA G MATERIAL DE ABORTO
2848;ESTUDO GENETICO DO FETO (MATERIAL DE ABORTO)
2848;Cariótipo, com banda G em material de aborto
2848;Estudo genético de material de curetagem
2849;CARIOGRAMA P/QUEBRAS CROMOSSOMICAS
2849;CARIOTIPO COM DEB
2849;CARIOTIPO PRA ANEMIA DE FANCONI
2849;CARIOTIPO SINDROMES DE QUEBRAS CROMOSSOMICAS
2849;FANCONI, ANEMIA DE
2849;Cariótipo p/Quebras Cromossômicas
2849;Cariótipo com mitomicina
2866;ELETROMIOGRAFIA
2866;ELETRONEUROMIOGRAFIA, EMG
2866;ELETRONEUROGRAFIA
2866;Estudo de condução nervosa
2866;Neurocondução
2866;ELETRONEUROMIOGRAFIA DE MEMBROS INFERIORES
2866;ELETRONEUROMIOGRAFIA DE MEMBROS SUPERIORES
2866;ELETRONEUROMIOGRAFIA DE FACE
2875;CONSULTA CHECK-UP FEMININO
2876;CONSULTA CHECK-UP MASCULINO
2878;ESPECTROGRAMA POR RESSONANCIA MAGNETICA
2878;ESPECTROMETRIA POR RESSONANCIA MAGNETICA
2878;ESPECTROSCOPIA P/RESSONANCIA MAGNETICA
2878;ESPECTROSCOPIA POR RESSONANCIA MAGNETICA
2878;SPECTROGRAMA POR RESSONANCIA MAGNETICA
2878;SPECTROMETRIA POR RESSONANCIA MAGNETICA
2878;SPECTROSCOPIA POR RESSONANCIA MAGNETICA
2878;Espectroscopia de Prótons
2878;Ressonância de Crânio por Espectroscopia
2888;CONSULTA DE RETORNO - CHECK-UP
2895;CORDONCENTESE
2895;PUNCAO DE ASCITE FETAL
2895;PUNCAO DE BEXIGA FETAL
2895;PUNCAO DE CISTO FETAL
2895;PUNCAO DE CORDAO UMBILICAL
2895;PUNCAO DE ORGAOS FETAIS
2920;COLANGIOGRAFIA POR RESSONANCIA
2920;COLANGIOGRAFIA POR RESSONANCIA MAGNETICA
2920;COLANGIOPANCREATOGRAFIA POR RESSONANCIA
2920;COLANGIORESSONANCIA
2920;Colangio pancreato ressonancia
2921;ANTICORPOS ANTI-FATOR IX
2921;FATOR 9, ANTICORPOS
2921;FATOR 9, INIBIDOR
2921;FATOR IX, ANTICORPOS
2921;FATOR IX, INIBIDOR
2921;INIBIDOR DO FATOR IX
2921;INIBIDOR DO FATOR IX, QUANTIFICACAO
2921;Fator IX, Inibidor, quantificação
2939;CARIOGRAMA EM SANGUE PERIFERICO
2939;CARIOTIPAGEM EM SANGUE PERIFERICO
2939;CARIOTIPO C/BANDA G EM SANGUE PERIFERICO
2939;Cariótipo, com banda G em sangue periférico
2939;Citogenética para Cariótipo com banda G
2939;Cariótipo para retardo mental
2939;Cariótipo para síndrome de Down
2939;Cariótipo para síndrome de Turner
2939;Cariótipo para síndrome de Klinefelter
2939;Cariótipo para síndrome de Patau
2939;Cariótipo para síndrome de Edwards
2939;Cariótipo para atraso de crescimento
2939;Cariótipo para ginecomastia
2939;Cariótipo para genitália ambígua
2939;Cariótipo para infertilidade
2939;CARIOTIPO DE LEUCOCITOS EM BANDA G, SANGUE PERIFERICO
2960;ANALISE DA URINA POR TIRA REAGENTE
2960;ANALISE FISICO-QUIMICA DA URINA POR TIRA REAGENTE
2960;EXAME FISICO-QUIMICO DA URINA
2960;URINA, EXAME POR TIRA REAGENTE
2960;Urina, Exame Físico-Químico, em Tira Reagente
2973;CONTRASTE COM GADOLINIO EM RESSONANCIA MAGNETICA
2973;GADOLINIO, CONTRASTE PARA RESSONANCIA MAGNETICA
2973;RESSONANCIA MAGNETICA CONTRASTE
2973;RM CONTRASTE
3044;Punção do líquido amniótico
3044;Punção de líquido amniótico
3044;Amniocentese
3044;Líquido amniótico, punção de
3044;Coleta de líquido amniótico
3045;PUNCAO PARA CARIOTIPO DO VILO CORIAL
3045;Biopsia de vilo corial
3113;CONTRASTE PARA RX
3113;RAIOS-X CONTRASTE
3115;CONTRASTE PARA TOMOGRAFIA
3115;TC CONTRASTE
3117;CONTRASTE PARA ULTRASSONOGRAFIA
3117;US CONTRASTE
3117;Contraste para Ecocardiografia
3133;TRANSGLUTAMINASE, IGA, ANTICORPOS
3133;TRANSGLUTAMINASE, IGA, ANTICORPOS ANTI
3133;TRANSGLUTAMINASE, IGA, ANTICORPOS, PESQUISA
3133;Transglutaminase, Anticorpos IgA
3133;TRANSGLUTAMINASE TECIDUAL IgA
3133;ANTICORPO ANTI TRANSGLUTAMINASE IgA
3133;ANTI TTG IgA
3165;Polissonograma
3165;Polissonografia basal
3170;PUNCAO DOMICILIAR
3170;PUNCAO EM DOMICILIO
3178;MEDULA OSSEA, PUNCAO
3178;PUNCAO DE MEDULA OSSEA
3178;PUNCAO EM MEDULA OSSEA
3184;DOPPLER TRANSCRANIANO
3184;TRANSCRANIANO C/DOPPLER, ULTRA-SOM
3184;TRANSCRANIANO COM DOPPLER P/ADULTO OU CRIANCA
3184;ULTRA-SOM DE CRANIO C/DOPPLER
3184;ULTRA-SOM DOPPLER DE CRANIO
3184;Ultra-som transcraniano com Doppler com 3 janelas
3184;ULTRA-SOM TRANSCRANIANO C/DOPPLER ADULTO/CRIANCA
3184;ULTRA-SOM TRANSCRANIANO COM DOPPLER
3184;Ultra-som vertebro basilar
3184;Doppler transcraniano com 3 janelas
3185;DHR
3185;DIHIDRO-RODAMINA, OXIDACAO, TESTE DE
3185;DIIDRORRODAMINA, TESTE DA
3185;GRANULOCITOS, METABOLISMO OXIDATIVO, TESTE
3185;TESTE DA DIHIDRO-RODAMINA
3185;TESTE DE METABOLISMO OXIDATIVO DE GRANULOCITOS
3185;Dihidro-Rodamina, Oxidação, teste
3185;Diidrorrodamina, Oxidação, teste, sangue total
3185;Oxirodamina
3185;Teste da explosão respiratória de neutrófilos
3185;Teste do burst respiratório de neutrófilos
3185;TESTE DE FAGOCITOSE
3219;AVALIACAO DO PROCESSAMENTO AUDITIVO CENTRAL
3219;FUNCAO AUDITIVA CENTRAL, AVALIACAO
3219;PROCESSAMENTO AUDITIVO CENTRAL, TESTE
3219;TESTE DO PROCESSAMENTO AUDITIVO CENTRAL
3220;AUDICAO, PARA CHECK-UP
3220;AUDIOMETRIA P/CHECK-UP
3220;AUDIOMETRIA PARA CHECK-UP
3220;AUDIOMETRIA TONAL PARA CHECK-UP
3236;PROJETO PROAL - PHARMACIA
3236;PROAL
3236;Perfil Projeto Alergia - Pharmacia
3236;Projeto PROAL
3243;ANTI-PROTEINA P
3243;ANTI-PROTEINA P RIBOSSOMAL
3243;ANTI-RIBOSSOMAL
3243;PROTEINA P RIBOSSOMAL, ANTI
3243;PROTEINA P, ANTICORPOS
3243;Proteína P Ribossomal, Anticorpos
3243;Anti P ribossomal
3243;Anti P ribossomal, LES
3243;Anti P ribossomal, lúpus
3254;CMV no liquor
3254;Cytomegalovírus no liquor
3254;Anticorpos para Citomegalovírus no liquor
3258;Toxoplasmose no liquor
3258;Toxoplasma no liquor
3258;Anticorpos para toxoplasma no liquor
3261;HISTOPLASMA, ANTICORPOS, PESQUISA NO LCR
3261;HISTOPLASMOSE, PESQUISA DE ANTICORPOS NO LCR
3261;HISTOPLASMA, REAÇÕES IMUNOLÓGICAS NO LÍQUOR
3269;Ácido láctico no sangue venoso
3269;Lactato no plasma
3269;Ácido lático no plasma
3269;LACTATO, SORO
3269;LACTATO
3270;AMILASE EM LIQ. ASCITCO, PLEURAL OU PERITONEAL
3270;Amilase em liquidos biológicos
3271;CALCIO no plasma
3272;CLORO PARA HOSPITAL
3272;Cloreto, para Hospitais
3273;FOSFATASE ALCALINA no plasma
3274;FOSFORO - HOSPITAL
3274;FOSFORO PARA HOSPITAL
3274;Fósforo, para Hospitais
3275;GAMA GLUTAMILTRANSFERASE no plasma
3277;Magnésio no plasma
3279;BICARBONATO P/URGENCIA
3279;HCO3 - URGENTE
3279;Bicarbonato, para Hospitais
3280;K na urina, amostra isolada
3280;Potássio na urina em amostra isolada
3280;Potássio em amostra isolada de urina
3281;Sódio na urina em amostra isolada
3281;Sódio na urina, amostra isolada
3281;Sódio em amostra isolada de urina
3282;Albumina no plasma
3283;Proteínas totais no plasma
3284;PROTEINAS TOTAIS E FRACOES - HOSPITAL
3284;PROTEINAS TOTAIS E FRACOES PARA HOSPITAL
3284;Proteínas, totais e frações, para Hospitais, no plasma
3286;URINA JATO MEDIO - contagem manual
3286;Urina Tipo 1, jato médio, com contagem manual
3286;Urina Tipo 1- jato médio, com contagem manual
3286;Sumario de urina com contagem manual
3287;Urina primeiro jato - contagem manual
3287;Urina Tipo 1, primeiro jato, com contagem manual
3287;Urina Tipo 1, primeiro jato com contagem manual
3288;Urina jato final - contagem manual
3288;Urina Tipo I jato final, com contagem manual
3292;ANTIGENOS CELULARES 3 OU 4 TIPOS C/MONOCLONAIS
3292;CD 3 OU 4 TIPOS
3292;Antígenos Celulares, 3 ou 4 tipos
3292;Antígenos celulares, 3 ou 4 tipos (Imunofenotipagem)
3292;Imunofenotipagem para cadeia kappa e/ou lambda
3293;AVALIACAO DE IMUNIDADE CD4-8, CD3, CD19 E NK
3293;CD3, CD19, NK E SUBPOPULACAO CD4-8
3293;LINFOCITOS T, B, NK E CD4-8
3293;LINFOCITOS T, B, NK E FRACOES
3293;SUBPOPULACAO CD4-8, LINFOCITOS T, B E NK
3293;CDLINFONK
3295;FK506, pesquisa e dosagem no sangue
3295;Prograf, pesquisa e dosagem no sangue
3295;Tacrolimus, pesquisa e dosagem no sangue
3295;Prograf®
3295;Protopic®
3298;BLENORRAGIA, DETECCAO DO DNA POR PCR
3298;DETECCAO DE NEISSERIA GONORRHOAE POR PCR
3298;GONORREIA,DETECCAO DO DNA POR PCR
3298;Gonococo, pesquisa por PCR
3298;NEISSERIA GONORRHOAE, DETECCAO DO DNA POR PCR
3298;NEISSERIA GONORRHOAE, DETECCAO POR PCR
3298;Neisseria gonorrhoeae, Detecção do DNA por PCR
3299;CULTURA DE LINFOCITOS COM CANDIDA ALBICANS
3299;LINFOCITOS, CULTURA COM CANDIDA ALBICANS
3299;LINFOCITOS, CULTURA ESTIMULADA C/CANDIDA ALBICANS
3299;TRANSFORMACAO LINFOCITARIA COM CANDIDA ALBICANS
3299;Linfócitos, Cultura, estmulada c/Candida albicans
3299;Cultura de linfócitos estimulada com candidina
3299;Linfócitos, cultura estimulada com candidina
3299;Transformação linfocitária estimulada com candidina
3300;ROTAVIRUS - HOSPITAL
3300;ROTAVIRUS NAS FEZES, PESQUISA - HOSPITAL
3300;ROTAVIRUS, PESQUISA PARA HOSPITAL
3300;Rotavírus, para Hospitais
3302;ALFA-SUBUNIDADE, DOS HORM GLICOPROT HIPOFISARIOS
3302;GLICOPROTEICOS HIPOFISARIOS, SUBUNIDADE ALFA
3302;HORMONIOS GLICOPROTEICOS HIPOFISARIOS, SUB-ALFA
3302;SUBUNIDADE ALFA HORM. GLICOPROTEICOS HIPOFISARIOS
3302;Hormônios Glicoproteicos Hipofisários, Subunidade Alfa
3302;Subunidade Alfa do TSH, HCG, FSH E LH
3304;Amicacina, pesquisa e dosagem no sangue
3304;Amicacil®
3304;Amikin®
3304;Bactomicin®
3304;Novamin®
3305;Vancomicina, pesquisa e dosagem no sangue
3305;Vanclomin®
3305;Vancocid®
3305;Vancocina®
3323;CARDIO PULMONAR, TESTE
3323;CONSUMO DE O2 EM EXERCICIO
3323;ERGOESPIROMETRIA
3323;ESPIROERGOMETRICO, TESTE
3323;ESPIROERGONOMETRIA
3323;TESTE CARDIO PULMONAR
3323;TESTE DE POTENCIA AEROBICA
3323;TESTE ERGOESPIROMETRICO
3323;TESTE ERGOMETRICO COM CONSUMO DE OXIGENIO
3323;TESTE ERGOMETRICO COM V O2
3323;TESTE ESPIROERGOMETRICO
3323;TERGO C/V O2
3323;Teste Ergométrico associado à Espirometria
3323;Teste Ergométrico com Capacidade Aeróbica para condicionamento físico
3323;TESTE CARDIO ESPIROMETRICO
3323;TESTE CARDIO RESPIRATORIO
3323;TESTE CARDIORRESPIRATORIO
3323;TESTE CARDIOPULMONAR DE EXERCÍCIO (TCPE)
3323;TESTE DE ESFORÇO CARDIOPULMONAR
3324;GLICOSE POS PRANDIAL - HOSPITAL
3324;GLICOSE POS PRANDIAL PARA HOSPITAL
3324;Glicose, pós prandial, para Hospitais
3327;OXALATO, DOSAGEM NA URINA, AMOSTRA ISOLADA
3327;OXALATURIA, AMOSTRA ISOLADA
3327;OXALURIA, AMOSTRA ISOLADA
3327;OXALURIA, AVALIACDAO EM AMOSTRA ISOLADA
3327;Ácido Oxálico, amostra isolada na urina
3328;ACIDO CITRICO NA URINA, AMOSTRA ISOLADA
3328;CITRATO, URINA, AMOSTRA ISOLADA
3328;Citrato, amostra isolada na urina
3329;ACIDO URICO NA URINA, AMOSTRA ISOLADA
3329;URICOSURIA, DOSAGEM EM AMOSTRA ISOLADA
3329;Ácido Úrico na urina em amostra isolada
3330;CBC PARA HOSPITAL
